,sigma_a,center_a,amplitude_a,gamma_a,fwhm_a,height_a,sigma_b,center_b,amplitude_b,gamma_b,fwhm_b,height_b,sigma_g,center_g,amplitude_g,gamma_g,fwhm_g,height_g
5046,0.002698764358421979,6565.283751180779,28.960308563940764,20.10502857747376,40.21018092006729,0.458509786306016,0.0020757886390887492,4863.047020646884,23.82154184636562,14.643975777108519,29.288041791977477,0.5177987342298934,0.0035767736257463767,4341.7800678210315,18.80957830807713,11.721725372134117,23.443525524204905,0.5107843754097074
5047,0.00015893084627238707,6565.936173670714,26.70600662858676,25.893806196935778,51.78777040745303,0.3282941822224162,0.008614265945172672,4863.015855514034,40.43948735216714,31.846508381476333,63.69321803909469,0.4041977701412613,0.00144997651218004,4342.341828412064,27.277786113088563,19.471925684549984,38.94397051341832,0.44591321297749326
5048,0.00015893084627238707,6565.936173670714,26.70600662858676,25.893806196935778,51.78777040745303,0.3282941822224162,0.008614265945172672,4863.015855514034,40.43948735216714,31.846508381476333,63.69321803909469,0.4041977701412613,0.00144997651218004,4342.341828412064,27.277786113088563,19.471925684549984,38.94397051341832,0.44591321297749326
5049,0.00015893084627238707,6565.936173670714,26.70600662858676,25.893806196935778,51.78777040745303,0.3282941822224162,0.008614265945172672,4863.015855514034,40.43948735216714,31.846508381476333,63.69321803909469,0.4041977701412613,0.00144997651218004,4342.341828412064,27.277786113088563,19.471925684549984,38.94397051341832,0.44591321297749326
5050,0.00015893084627238707,6565.936173670714,26.70600662858676,25.893806196935778,51.78777040745303,0.3282941822224162,0.008614265945172672,4863.015855514034,40.43948735216714,31.846508381476333,63.69321803909469,0.4041977701412613,0.00144997651218004,4342.341828412064,27.277786113088563,19.471925684549984,38.94397051341832,0.44591321297749326
5051,0.02439779415348564,6565.226140459454,53.85530397840179,40.304922514376905,80.61013497054894,0.4253244598633789,0.02777977616874594,4862.931572478432,63.43323628473534,37.80992711332999,75.62014574788891,0.5340241799965413,17.031224536809,4343.387561043758,41.54728864255982,15.060011278628904,58.58656327465838,0.5417855588979209
5052,0.0806442923945272,6563.954021823492,51.018116209732675,36.17666184950927,72.35407992711666,0.44889410013574876,0.017559335793337905,4861.906435635133,65.86327017197216,38.76018837845927,77.52063697615104,0.5408881279100951,20.500503501316114,4342.178045918856,43.62075194717003,12.574015557168206,63.11725416446307,0.5528875231232872
5053,0.02762456136123914,6565.160353325856,54.222560335186074,40.556517041887076,81.1133376166075,0.4255683244082011,0.02557904673010647,4864.755414206785,64.20498364231463,38.40176980503986,76.80382469756576,0.5321908878662855,16.844803020478427,4342.626849327716,40.65846407893354,15.134177615445399,58.274763418661706,0.5319146933866894
5054,0.04532073915413104,6566.979289683939,49.12922614252702,47.07270108823728,94.14581939619892,0.3322159877023429,0.0027326687005335693,4865.4674315387365,59.26523791373389,46.53193465714691,93.06415374216127,0.4054142861007668,23.55576990881042,4343.525257087982,28.460226673595812,11.007612074416006,68.17681677659388,0.34422538788511314
5055,0.04532073915413104,6566.979289683939,49.12922614252702,47.07270108823728,94.14581939619892,0.3322159877023429,0.0027326687005335693,4865.4674315387365,59.26523791373389,46.53193465714691,93.06415374216127,0.4054142861007668,23.55576990881042,4343.525257087982,28.460226673595812,11.007612074416006,68.17681677659388,0.34422538788511314
